epoch, accuracy          , dice_score        , loss               , val_accuracy      , val_dice_score    , val_loss
   26, 0.9904540777206421, 0.8739216923713684, 0.13122746348381042, 0.9870210289955139, 0.8468315601348877, 0.1606309711933136
   27, 0.9906293153762817, 0.8755636215209961, 0.1294434517621994 , 0.9871073961257935, 0.8427875638008118, 0.16510239243507385
   28, 0.9908520579338074, 0.8775419592857361, 0.12734177708625793, 0.9871672987937927, 0.8409059643745422, 0.1672929972410202
   29, 0.990889310836792 , 0.8785658478736877, 0.12633612751960754, 0.9870718121528625, 0.840981125831604 , 0.16729728877544403
   30, 0.991093635559082 , 0.8796607851982117, 0.12510190904140472, 0.9873576164245605, 0.8454521298408508, 0.1624153107404709
   31, 0.9912775754928589, 0.8818945288658142, 0.12275820970535278, 0.9867984056472778, 0.8405451774597168, 0.16773034632205963
   32, 0.9915928840637207, 0.8868472576141357, 0.11761962622404099, 0.9873005747795105, 0.8461947441101074, 0.16193555295467377
   33, 0.9919731020927429, 0.8908551931381226, 0.11342564970254898, 0.9874354600906372, 0.8478865027427673, 0.16010133922100067
   34, 0.9918970465660095, 0.8899641036987305, 0.11438669264316559, 0.9872035384178162, 0.845371425151825 , 0.1629197746515274
   35, 0.9920428395271301, 0.8925637006759644, 0.11168710142374039, 0.9872922301292419, 0.8443328738212585, 0.1640741527080536
   36, 0.9921419024467468, 0.893131673336029 , 0.11108475923538208, 0.9872686266899109, 0.8427448868751526, 0.16590385138988495
   37, 0.9922142624855042, 0.8942495584487915, 0.10993447154760361, 0.9873044490814209, 0.844595730304718 , 0.1638639122247696
   38, 0.9921973943710327, 0.8936672806739807, 0.11050345748662949, 0.98724365234375  , 0.8429519534111023, 0.16555508971214294
   39, 0.9923310279846191, 0.895743727684021 , 0.1083562895655632 , 0.9874004125595093, 0.8462913036346436, 0.16209979355335236
   40, 0.9923901557922363, 0.8963872790336609, 0.10769068449735641, 0.9873483180999756, 0.8461410403251648, 0.16212086379528046
   41, 0.9924211502075195, 0.8965703845024109, 0.10750128328800201, 0.9874027371406555, 0.8453452587127686, 0.16300298273563385
   42, 0.9923228621482849, 0.8961092829704285, 0.10800185054540634, 0.9874095916748047, 0.8466652035713196, 0.16154812276363373
   43, 0.9924605488777161, 0.8967003226280212, 0.10733756422996521, 0.9875128865242004, 0.8483298420906067, 0.1597902923822403
   44, 0.9924266934394836, 0.896934449672699 , 0.10711871087551117, 0.9873127937316895, 0.8454530239105225, 0.16291551291942596
   45, 0.9924055337905884, 0.8956159353256226, 0.10846365988254547, 0.9874740839004517, 0.8467583656311035, 0.1615319401025772
   46, 0.9924783706665039, 0.8969183564186096, 0.10711639374494553, 0.9872498512268066, 0.8438169360160828, 0.16480325162410736
   47, 0.9927210211753845, 0.8990616798400879, 0.10482072830200195, 0.9873570799827576, 0.8463510274887085, 0.16210126876831055
   48, 0.9925950765609741, 0.8976302146911621, 0.1063356101512909 , 0.9873109459877014, 0.8447366952896118, 0.16368934512138367
   49, 0.9925886988639832, 0.8983891010284424, 0.10558424144983292, 0.9872610569000244, 0.845824658870697 , 0.16254845261573792
   50, 0.9928063750267029, 0.9000455737113953, 0.10379991680383682, 0.9873069524765015, 0.844826340675354 , 0.16370120644569397
   51, 0.9926651120185852, 0.8977500796318054, 0.10622791200876236, 0.9874165058135986, 0.8473338484764099, 0.16095009446144104
   52, 0.9927002191543579, 0.8987689018249512, 0.10514716058969498, 0.9873349666595459, 0.8455555438995361, 0.1629592776298523
   53, 0.9927974939346313, 0.8992543816566467, 0.10464001446962357, 0.9874231219291687, 0.846371054649353 , 0.16215911507606506
